   DATE        X           sigma      Y         sigma 
49869.3300      0.001      0.013      0.093      0.017 
49875.2530     -0.234      0.030     -0.046      0.035 
49876.3280     -0.079      0.009     -0.034      0.011 
49882.2490     -0.016      0.023     -0.034      0.025 
49883.3400     -0.341      0.062     -0.268      0.052 
49887.9870      0.104      0.035      0.044      0.052 
49896.2490     -0.156      0.026      0.214      0.025 
49897.3290      0.139      0.014      0.093      0.018 
49910.2520     -0.136      0.031      0.092      0.026 
49911.3280     -0.190      0.061     -0.243      0.061 
49914.1680     -0.202      0.021      0.025      0.026 
49917.2500     -0.032      0.036      0.020      0.034 
49923.0020     -0.029      0.024      0.151      0.024 
49924.2440     -0.044      0.039     -0.099      0.041 
49931.2540     -0.137      0.031      0.014      0.026 
49938.2620      0.060      0.030      0.022      0.031 
49945.2530     -0.030      0.033      0.117      0.028 
49946.3310     -0.074      0.029      0.150      0.028 
49952.2500      0.103      0.026     -0.017      0.021 
49953.3190     -0.073      0.035      0.262      0.036 
49954.3170      0.031      0.030      0.195      0.031 
49955.3130      0.058      0.036      0.215      0.043 
49956.3170      0.136      0.028      0.335      0.028 
49957.3170      0.054      0.025      0.281      0.027 
49958.2450     -0.108      0.039      0.317      0.052 
49959.2450      3.945      1.883     -0.168      1.800 
49966.2610     -0.167      0.024      0.014      0.024 
49967.3290     -0.110      0.022      0.205      0.028 
49973.2520      0.018      0.040      0.031      0.030 
49979.0950     -0.069      0.015     -0.050      0.016 
49980.2590      0.005      0.031      0.195      0.030 
49982.0970     -0.027      0.036     -0.134      0.047 
49986.0760      0.111      0.041      0.129      0.042 
49987.2550     -0.085      0.031      0.105      0.028 
49993.1650      0.189      0.020      0.143      0.021 
49994.2430     -0.062      0.022      0.324      0.022 
49996.0860     -0.151      0.026     -0.166      0.030 
50001.2600     -0.069      0.035      0.090      0.033 
50003.0830      0.023      0.027      0.057      0.032 
50008.2500     -0.030      0.017      0.061      0.015 
50014.0070     -0.088      0.031      0.081      0.026 
50015.2560     -0.020      0.029     -0.006      0.034 
50022.2540      0.033      0.017      0.079      0.017 
50029.2500      0.140      0.024      0.029      0.028 
50034.9990      0.105      0.031      0.001      0.039 
50036.2410      0.142      0.018      0.043      0.019 
50038.0920      1.287      2.362     -0.024      2.280 
50042.0440      0.017      0.025      0.060      0.032 
50043.2390     -0.002      0.021      0.114      0.025 
50050.2590      0.005      0.024     -0.126      0.029 
50059.4300      0.064      0.015     -0.077      0.019 
50064.2520      0.050      0.015     -0.039      0.016 
50065.3380      0.058      0.030     -0.165      0.035 
50070.0430     -0.012      0.031     -0.013      0.041 
50071.2520     -2.759     17.015     -5.720     18.700 
50078.2560      0.038      0.018     -0.057      0.019 
50085.0000     -0.145      0.032      0.170      0.022 
50092.2550      0.096      0.022     -0.142      0.020 
50099.2540      0.011      0.037     -0.394      0.033 
50105.0650      0.196      0.052     -0.389      0.038 
50106.2490     -0.051      0.032     -0.112      0.028 
50108.0910     -0.129      0.073      0.080      0.059 
50112.0800      0.005      0.016     -0.190      0.014 
50113.2600      0.132      0.037     -0.255      0.035 
50119.0760     -2.024     66.435    -97.818     54.002 
50120.2500      0.068      0.018     -0.006      0.018 
50122.6550     -0.417      0.083      0.759      0.109 
50126.0600      0.150      0.111     -0.113      0.076 
50127.2480     -0.194      0.044     -0.181      0.038 
50129.0760      0.688      0.168      0.318      0.163 
50134.2430      0.124      0.033     -0.013      0.032 
50136.0870     -0.005      0.011      0.002      0.011 
50141.2490     -0.077      0.043     -0.151      0.039 
50147.0460     -0.026      0.032     -0.087      0.024 
50148.2480     -0.030      0.018      0.011      0.017 
50149.3350     -0.013      0.022     -0.142      0.025 
50153.8790      0.052      0.029     -0.021      0.025 
50155.2440     -0.080      0.026     -0.132      0.025 
50155.8380     -0.110      0.022     -0.099      0.018 
50162.2440     -0.094      0.035     -0.229      0.032 
50163.3140     -0.148      0.106     -0.138      0.075 
50168.1910     -0.589      0.069      0.077      0.057 
50169.2490     -0.095      0.021     -0.064      0.020 
50170.3410     -0.346      0.022      0.030      0.029 
50176.2490     -0.302      0.026      0.089      0.026 
50183.2510     -0.164      0.022     -0.114      0.021 
50189.0470     -0.022      0.053      0.060      0.063 
50190.2510     -0.138      0.035     -0.026      0.041 
50197.0110     -0.448      0.062     -0.448      0.068 
50198.3230     -0.003      0.047      0.121      0.037 
50204.2420      0.167      0.148     -0.472      0.142 
50205.3320    983.970    565.724   -169.431    391.758 
50211.2370    -11.868     11.877     -8.068     15.325 
50218.2540     -0.168      0.029      0.071      0.030 
50219.3410     -0.144      0.022      0.195      0.036 
50224.0440     -0.110      0.044      0.223      0.057 
50225.2640     -0.075      0.053      0.053      0.062 
50232.2430     -0.064      0.051     -0.063      0.061 
50233.3290     -0.198      0.034      0.063      0.025 
50234.4170     -0.322      0.026     -0.041      0.027 
50238.0850     -0.049      0.032     -0.042      0.038 
50239.2560     -0.033      0.034      0.107      0.043 
50242.3280     -0.327      0.022      0.054      0.031 
50246.2490     -0.275      0.035     -0.076      0.036 
50248.5150     -0.207      0.013      0.088      0.012 
50253.2560     -0.124      0.032     -0.015      0.034 
50255.0220      0.171      0.034     -0.103      0.026 
50256.0220      0.038      0.037      0.133      0.027 
50260.2530     -0.199      0.023      0.015      0.021 
50262.0850     -0.112      0.009      0.044      0.009 
50267.2670     -0.292      0.043      0.151      0.038 
50274.2550     -0.143      0.026      0.075      0.026 
50276.1710     -0.172      0.013     -0.025      0.015 
50280.0430     -0.189      0.032      0.170      0.039 
50281.2530      0.021      0.026      0.214      0.024 
50282.3260     -0.135      0.062      0.111      0.056 
50287.0830      0.042      0.113      0.064      0.123 
50288.2610     -0.256      0.040     -0.120      0.031 
50290.0880     -0.170      0.011      0.056      0.011 
50295.2420     -0.245      0.041      0.063      0.031 
50302.2560     -0.112      0.041      0.194      0.033 
50303.3250     -0.620      0.237     -0.156      0.209 
50305.8260     -0.414      0.041      0.058      0.025 
50308.0510     -0.075      0.036      0.137      0.027 
50309.2530     -0.177      0.047     -0.037      0.036 
50316.2540     -0.056      0.023     -0.011      0.019 
50322.0840      0.032      0.013     -0.009      0.015 
50323.2630     -0.044      0.047      0.193      0.049 
50324.3360     -0.215      0.012      0.119      0.010 
50329.1650     -0.270      0.025      0.125      0.026 
50330.2520      0.013      0.022      0.095      0.019 
50331.3290      0.217      0.195     -0.321      0.187 
50332.3260     -0.067      0.027     -0.095      0.025 
50333.3360     -0.040      0.026      0.259      0.024 
50337.2600     -0.032      0.036      0.109      0.033 
50338.3440      0.003      0.024      0.110      0.033 
50343.1660      0.164      0.020      0.117      0.022 
50344.2540     -0.071      0.020      0.010      0.019 
50345.3280      0.016      0.022     -0.003      0.020 
50346.3260      0.048      0.020     -0.093      0.020 
50347.3390     -0.041      0.018      0.105      0.018 
50349.8720      0.156      0.078      0.135      0.069 
50351.2450     -0.022      0.022      0.015      0.022 
50355.3450     -0.277      0.012      0.181      0.010 
50357.1680     -0.144      0.020      0.105      0.021 
50358.2470      0.052      0.022      0.227      0.021 
50359.3260     -0.050      0.023      0.178      0.025 
50360.3270      0.061      0.019      0.281      0.018 
50361.3400      0.039      0.018      0.170      0.018 
50365.2490     -0.151      0.030      0.086      0.029 
50366.9510     -0.212      0.073      0.300      0.063 
50371.1690     -0.207      0.024      0.264      0.024 
50372.2540      0.043      0.026      0.294      0.027 
50373.3290      0.079      0.021      0.118      0.021 
50374.3250     -0.110      0.019      0.117      0.020 
50375.3380      0.091      0.020      0.105      0.019 
50379.2510     -0.053      0.030      0.184      0.029 
50386.2490      0.014      0.026      0.081      0.027 
50387.3330      0.051      0.008      0.302      0.008 
50392.1660    -27.939     23.537      1.242     23.627 
50393.2510     -0.031      0.024      0.159      0.027 
50394.3210     -0.118      0.024      0.142      0.026 
50395.3280     -0.078      0.008      0.106      0.010 
50396.3380     -0.045      0.007      0.119      0.009 
50399.1640     -0.080      0.012      0.091      0.010 
50400.2490      0.003      0.023     -0.146      0.026 
50401.3260     -0.078      0.009      0.058      0.011 
50402.3270     -0.055      0.010      0.047      0.013 
50403.3380      0.096      0.007      0.092      0.010 
50407.2450     -0.143      0.029      0.268      0.035 
50409.4210      0.068      0.010      0.137      0.010 
50413.1700      0.097      0.021      0.137      0.015 
50414.2540      0.193      0.022      0.065      0.023 
50420.1760      0.035      0.017      0.016      0.019 
50421.2500      0.279      0.041     -0.216      0.043 
50422.3310     -0.001      0.008      0.106      0.010 
50427.0700      0.141      0.074      0.139      0.103 
50428.2440      0.042      0.020     -0.070      0.022 
50435.2570     -0.063      0.025      0.054      0.028 
50441.0630     -0.085      0.086      0.077      0.061 
50448.2490      0.049      0.034      0.003      0.034 
50456.2480      0.124      0.035     -0.056      0.032 
50457.2690      0.176      0.023     -0.016      0.023 
50458.8410      0.097      0.014     -0.081      0.017 
50459.8350     -0.110      0.016      0.017      0.020 
50463.2500     -0.088      0.019     -0.019      0.019 
50470.2540      0.260      0.022     -0.060      0.021 
50471.2690     -0.024      0.029      0.002      0.028 
50477.2480      0.132      0.031     -0.048      0.027 
50479.4130      0.108      0.007     -0.225      0.005 
50483.1680      0.020      0.037     -0.078      0.034 
50484.2520     -0.001      0.027     -0.138      0.025 
50490.0820     -0.107      0.030      0.105      0.034 
50491.2440      0.054      0.022     -0.017      0.025 
50498.2510     -0.086      0.026     -0.057      0.027 
50500.0810      0.060      0.097      0.111      0.134 
50505.2490     -0.021      0.047     -0.309      0.051 
50512.2490      0.009      0.033     -0.347      0.032 
50519.2460     -0.024      0.283     -0.145      0.297 
50526.2520      0.001      0.022     -0.077      0.019 
50527.2660      0.093      0.023     -0.132      0.021 
50531.9990      0.015      0.028     -0.119      0.027 
50533.2450     -0.106      0.032     -0.109      0.030 
50539.1600      0.068      0.007     -0.219      0.007 
50540.2490     -0.094      0.026     -0.122      0.024 
50541.2540      0.003      0.027     -0.170      0.024 
50546.0070     -0.056      0.030     -0.027      0.025 
50547.2490     -0.221      0.030     -0.119      0.030 
50554.2480     -0.229      0.028     -0.186      0.023 
50555.2670      0.001      0.030     -0.031      0.038 
50560.0810     -0.410      0.042      0.000      0.032 
50561.2500      0.001      0.046     -0.085      0.037 
50568.2490     -0.042      0.083     -0.238      0.067 
50569.2650     -0.207      0.045     -0.129      0.038 
50574.0020     -0.061      0.031     -0.046      0.034 
50575.2480     -0.063      0.043     -0.158      0.037 
50582.2510     -0.253      0.027     -0.170      0.024 
50583.2750     -0.016      0.024     -0.077      0.023 
50588.0810     -0.287      0.013     -0.152      0.010 
50589.2540     -0.172      0.020     -0.203      0.022 
50596.2550     -0.191      0.035     -0.215      0.038 
50601.9910     -0.151      0.040     -0.299      0.044 
50603.2490     -0.248      0.019     -0.045      0.022 
50610.2370      0.011      0.049      0.190      0.046 
50617.2510     -0.111      0.040     -0.086      0.044 
50624.2530      0.111      0.031      0.002      0.033 
50631.2590     -0.048      0.034     -0.240      0.033 
