   DATE        X           sigma      Y         sigma 
50029.2510      0.239      0.121      0.133      0.110 
50031.4170      0.039      0.194      0.536      0.201 
50038.0850      0.017      0.043      0.179      0.042 
50042.0410     -0.075      0.051      0.073      0.056 
50050.2520     -0.019      0.055     -0.230      0.050 
50058.3340      0.051      0.141      0.001      0.146 
50059.4190      0.033      0.053     -0.112      0.055 
50064.2520     -0.002      0.037      0.022      0.035 
50070.0410     -0.070      0.075      0.098      0.079 
50071.2520      0.032      0.072     -0.102      0.072 
50078.2530     -0.043      0.041     -0.090      0.041 
50085.2510      0.031      0.058      0.247      0.061 
50099.2530      0.189      0.055     -0.070      0.057 
50105.0420     -0.092      0.056     -0.236      0.064 
50106.2520     -0.001      0.060     -0.197      0.061 
50108.0820      0.014      0.091      0.024      0.085 
50112.0840     -0.001      0.034     -0.173      0.031 
50113.2520     -0.048      0.070     -0.074      0.072 
50119.0830     -0.162      0.170     -0.197      0.159 
50120.2510     -0.095      0.046      0.114      0.050 
50121.3340     -0.302      0.334      0.136      0.345 
50122.6620     -0.259      0.123      0.502      0.135 
50126.0420     -0.157      0.098     -0.118      0.101 
50127.2530     -0.191      0.073     -0.030      0.077 
50129.0850      0.423      0.130     -0.107      0.137 
50134.2510     -0.025      0.066     -0.008      0.063 
50141.2530     -0.098      0.074     -0.136      0.078 
50147.0420     -0.136      0.048     -0.093      0.051 
50148.2510     -0.006      0.092     -0.027      0.081 
50149.3340     -0.020      0.060     -0.137      0.056 
50153.8760     -0.028      0.088     -0.259      0.082 
50155.2500      0.043      0.054     -0.013      0.056 
50155.8320     -0.045      0.070     -0.059      0.073 
50162.2520     -0.028      0.067     -0.126      0.064 
50168.1690     -0.504      0.110      0.106      0.129 
50169.2520     -0.068      0.051      0.070      0.051 
50170.3340     -0.324      0.056     -0.067      0.059 
50176.2520     -0.371      0.055      0.129      0.053 
50177.3330     -0.109      0.145     -0.064      0.144 
50183.2510     -0.254      0.049      0.082      0.050 
50189.0410     -0.148      0.095      0.188      0.096 
50190.2510     -0.020      0.070      0.059      0.074 
50197.0080     -0.286      0.144      0.010      0.137 
50198.3340     -0.179      0.087      0.084      0.083 
50199.4200     -0.435      0.148     -0.111      0.155 
50205.3350     -0.250      0.095      0.086      0.082 
50210.0090     -0.086      0.211      0.022      0.232 
50218.2530     -0.190      0.065      0.099      0.060 
50219.3340     -0.109      0.096      0.207      0.087 
50224.0430     -0.161      0.064      0.191      0.064 
50225.2520     -0.105      0.086      0.169      0.083 
50232.2510      0.049      0.090      0.153      0.086 
50233.3360     -0.304      0.066      0.125      0.068 
50234.4190     -0.277      0.054     -0.015      0.055 
50238.0850     -0.062      0.066     -0.155      0.065 
50242.3340     -0.254      0.085      0.005      0.091 
50245.0500      0.039      0.093      0.112      0.102 
50246.2520     -0.298      0.067      0.021      0.068 
50248.5210     -0.320      0.034      0.006      0.039 
50253.2530     -0.177      0.074     -0.002      0.074 
50255.0270      0.033      0.095      0.000      0.075 
50256.0260      0.164      0.110     -0.069      0.084 
50259.0830     -1.346      0.266     -1.108      0.308 
50260.2520     -0.170      0.051      0.079      0.050 
50274.2520     -0.095      0.057      0.104      0.059 
50276.1660     -0.026      0.042      0.092      0.044 
50280.0410     -0.214      0.070      0.195      0.074 
50281.2510     -0.080      0.054      0.267      0.058 
50282.3350     -0.268      0.098      0.034      0.113 
50287.0840     -0.166      0.190      0.051      0.204 
50290.0860     -0.068      0.036      0.044      0.036 
50308.0470     -0.115      0.053      0.237      0.053 
50322.0850     -0.049      0.044     -0.065      0.044 
50323.2520     -0.061      0.078     -0.141      0.076 
50324.3330     -0.028      0.036      0.083      0.034 
50329.1690     -0.196      0.058      0.241      0.057 
50330.2530     -0.059      0.049      0.190      0.047 
50331.3230      0.046      0.077      0.238      0.083 
50332.3240      0.118      0.057      0.197      0.059 
50333.3340     -0.001      0.054      0.292      0.057 
50337.2520     -0.118      0.068      0.055      0.069 
50338.3350     -0.006      0.058      0.105      0.049 
50343.1680      0.058      0.048      0.193      0.053 
50344.2520     -0.140      0.046      0.189      0.044 
50345.3230     -0.124      0.047      0.259      0.048 
50346.3230      0.016      0.048     -0.067      0.046 
50347.3350     -0.003      0.043      0.146      0.047 
50349.8750     -0.037      0.076      0.150      0.087 
50351.2530      0.122      0.048      0.095      0.049 
50355.3330     -0.152      0.029      0.181      0.030 
50357.1670     -0.138      0.048     -0.006      0.050 
50358.2520      0.003      0.045      0.381      0.046 
50359.3240      0.022      0.045      0.228      0.049 
50360.3230      0.229      0.043      0.396      0.046 
50361.3340     -0.140      0.040      0.104      0.043 
50364.0850     -0.005      0.118      0.253      0.106 
50365.2540     -0.169      0.054      0.154      0.055 
50366.9580     -0.157      0.073      0.174      0.079 
50371.1670     -0.030      0.052      0.230      0.059 
50372.2530      0.065      0.061      0.318      0.062 
50373.3230      0.158      0.049      0.265      0.053 
50374.3230      0.027      0.043      0.476      0.047 
50375.3340      0.019      0.049      0.411      0.049 
50378.0410     -0.208      0.079      0.176      0.072 
50379.2520      0.154      0.061      0.169      0.059 
50386.2520      0.061      0.062      0.295      0.065 
50387.3340      0.010      0.024      0.226      0.025 
50391.0950      0.024      0.310      0.063      0.297 
50392.1680      0.062      0.300      0.216      0.314 
50393.2520      0.040      0.059      0.121      0.058 
50394.3190      0.071      0.056      0.155      0.057 
50395.3230     -0.068      0.022      0.059      0.023 
50396.3340     -0.036      0.021      0.213      0.023 
50399.1640     -0.019      0.033      0.037      0.033 
50400.2520     -0.013      0.057      0.099      0.059 
50401.3230     -0.130      0.029     -0.168      0.029 
50402.3230     -0.115      0.035      0.113      0.034 
50403.3350     -0.012      0.024      0.074      0.025 
50407.2470     -0.191      0.065      0.188      0.066 
50408.3480      0.339      0.078     -0.395      0.125 
50409.4180      0.063      0.027      0.259      0.026 
50413.1670      0.122      0.048      0.125      0.050 
50414.2530      0.122      0.049      0.124      0.054 
50420.1680      0.121      0.037      0.075      0.039 
50421.2520      0.386      0.091      0.012      0.087 
50422.3340     -0.068      0.031     -0.093      0.032 
50423.4200     -0.038      0.134      0.373      0.136 
50427.0540      0.206      0.069      0.286      0.068 
50428.2500      0.027      0.050      0.050      0.052 
50435.2530      0.050      0.048      0.113      0.051 
50441.0830     -0.166      0.102      0.306      0.100 
50448.2530      0.002      0.074      0.221      0.079 
50456.2530      0.126      0.064     -0.060      0.062 
50457.2710      0.087      0.055      0.285      0.053 
50458.8330      0.156      0.062     -0.075      0.071 
50459.8330     -0.027      0.073     -0.082      0.072 
50463.2540     -0.040      0.053      0.024      0.051 
50470.2530      0.081      0.060      0.157      0.059 
50471.2720     -0.177      0.058      0.165      0.055 
50477.2500      0.132      0.076     -0.291      0.075 
50479.4170      0.155      0.019     -0.194      0.019 
50483.1680     -0.070      0.080      0.040      0.086 
50484.2520     -0.160      0.063      0.020      0.062 
50485.9080     -0.071      0.083      0.181      0.110 
50490.0840     -0.177      0.122      0.196      0.124 
50491.2510      0.315      0.065      0.314      0.062 
50492.8250      0.102      0.093      0.214      0.112 
50498.2530     -0.222      0.064      0.063      0.059 
50500.0840      0.047      0.076      0.076      0.072 
50505.2520     -0.059      0.087     -0.328      0.087 
50512.2520     -0.097      0.075     -0.001      0.069 
50519.2510     -0.090      0.046      0.023      0.046 
50526.2530      0.216      0.133     -0.187      0.106 
50527.2720      0.015      0.057     -0.033      0.054 
50531.9980      0.088      0.057     -0.061      0.055 
50533.2520     -0.088      0.062     -0.045      0.058 
50539.1710      0.123      0.022     -0.210      0.022 
50540.2530     -0.256      0.059     -0.014      0.058 
50541.2720     -0.115      0.070      0.038      0.073 
50546.0010     -0.021      0.069     -0.016      0.061 
50547.2500     -0.076      0.041     -0.011      0.040 
50554.2520     -0.274      0.065     -0.029      0.061 
50555.2720     -0.159      0.092      0.296      0.101 
50560.0840     -0.690      0.106     -0.106      0.100 
50561.2510     -0.076      0.078      0.007      0.070 
50568.2520     -0.063      0.074     -0.067      0.070 
50569.2720     -0.129      0.079      0.061      0.079 
50574.0000     -0.134      0.068     -0.021      0.065 
50575.2510     -0.103      0.081     -0.158      0.074 
50583.2710      0.016      0.057      0.054      0.056 
50588.0830     -0.321      0.087     -0.254      0.090 
50589.2510     -0.193      0.053     -0.164      0.053 
50596.2520     -0.265      0.071     -0.223      0.065 
50601.9990     -0.266      0.076     -0.171      0.073 
50603.2510     -0.289      0.061     -0.104      0.050 
50610.2520     -0.084      0.102      0.087      0.116 
50616.0860     -0.114      0.146     -0.327      0.144 
50617.2520      0.059      0.054     -0.005      0.071 
50624.2520     -0.115      0.077      0.075      0.075 
50631.2500      0.031      0.068     -0.156      0.063 
50631.7540     -0.276      0.058     -0.115      0.064 
50638.2520     -0.207      0.067     -0.005      0.064 
50639.2710     -0.335      0.088     -0.114      0.089 
50644.0000      0.091      0.075     -0.094      0.076 
50645.2510     -0.248      0.047      0.076      0.047 
50652.2530     -0.024      0.083      0.368      0.089 
50653.2710      0.170      0.154     -0.182      0.188 
50654.3310     -0.290      0.025     -0.278      0.024 
50659.2520     -0.400      0.065     -0.102      0.055 
50665.1670     -0.316      0.100      0.285      0.096 
50666.2520     -0.062      0.068      0.091      0.072 
50672.0000     -0.259      0.074     -0.190      0.068 
50673.2510     -0.175      0.048     -0.117      0.045 
50680.2520     -0.406      0.072      0.042      0.074 
50681.2710      0.036      0.133     -0.020      0.136 
50687.2500     -0.317      0.081     -0.289      0.074 
50687.8380     -0.301      0.068      0.110      0.068 
50694.2520      0.123      0.072     -0.230      0.070 
50700.0910     -0.127      0.031     -0.063      0.032 
50701.2510     -0.104      0.050      0.128      0.052 
50707.0000     -0.065      0.091     -0.245      0.084 
50708.2530     -0.010      0.085      0.167      0.081 
50715.2510     -0.171      0.055      0.193      0.057 
50722.2520     -0.004      0.077     -0.153      0.079 
50728.1680     -0.360      0.084      0.323      0.082 
50729.2500     -0.245      0.066      0.216      0.061 
50736.2520     -0.017      0.084      0.549      0.090 
50742.1680     -0.234      0.074      0.187      0.071 
50743.2510     -0.032      0.042      0.187      0.036 
50749.0810      0.029      0.092      0.046      0.094 
50750.2530     -0.068      0.070      0.279      0.067 
50751.2720     -0.016      0.239      0.486      0.233 
50752.1970     -0.614      0.822      0.267      0.631 
50757.2510     -0.081      0.050      0.127      0.048 
50764.2520     -0.012      0.074      0.138      0.073 
50770.0010     -0.003      0.091      0.285      0.078 
50771.2510      0.229      0.091      0.426      0.102 
50773.0850     -0.202      0.182      0.018      0.165 
50777.0010     -0.140      0.066      0.207      0.055 
50778.2520      0.015      0.061      0.194      0.058 
50785.2500     -0.090      0.093      0.427      0.095 
50792.2520      0.257      0.073      0.327      0.069 
50793.2720     -0.224      0.073      0.179      0.068 
50798.0000     -0.018      0.060      0.086      0.058 
50799.2210      0.037      0.076      0.223      0.073 
50800.3390     -0.021      0.017      0.120      0.017 
50805.0860      0.099      0.074     -0.160      0.076 
