   DATE        X           sigma      Y         sigma 
48970.8350     -0.206      0.117     -0.004      0.100 
48972.3320     -0.257      0.165     -0.041      0.103 
48973.1620     -0.334      0.348      1.097      0.315 
48976.1680     -0.061      0.294     -0.272      0.243 
48977.8330     -0.096      0.108     -0.089      0.095 
48979.2600      0.070      0.114     -0.160      0.132 
48984.8340      0.015      0.109     -0.101      0.094 
48986.2530     -0.138      0.058     -0.339      0.081 
48987.3350      0.406      0.100     -0.295      0.144 
48991.8330     -0.124      0.113     -0.239      0.099 
48993.0870     -0.265      0.067     -0.184      0.062 
48994.9180     -0.166      0.115     -0.134      0.110 
48998.8350     -0.050      0.195      0.113      0.145 
49002.2500     -0.277      0.110     -0.114      0.150 
49005.8330     -0.075      0.097      0.021      0.082 
49007.4190     -0.237      0.053      0.009      0.045 
49009.2520     -0.022      0.093      0.103      0.127 
49012.8330     -0.042      0.100      0.032      0.091 
49014.4150     -0.275      0.106      0.221      0.140 
49015.1670     -0.623      0.363     -1.337      0.453 
49016.2500     -0.442      0.131      0.201      0.183 
49019.8380     -0.073      0.125     -0.453      0.106 
49021.0880     -0.039      0.200     -0.013      0.147 
49022.1750     -0.358      0.175     -0.247      0.278 
49023.0940      0.828      0.414      0.883      0.380 
49026.8340      0.115      0.104     -0.025      0.088 
49028.0850     -0.173      0.161      0.184      0.184 
49029.1780     -0.486      0.189     -0.048      0.204 
49030.2520     -0.063      0.121     -0.001      0.180 
49031.3340     -0.129      0.052     -0.090      0.044 
49033.8330     -0.065      0.093     -0.080      0.079 
49034.7710      0.171      0.180     -0.532      0.254 
49037.2490      0.101      0.089      0.019      0.125 
49040.8330     -0.331      0.111      0.031      0.114 
49044.2490     -0.023      0.107      0.207      0.139 
49047.8350      0.171      0.100      0.201      0.113 
49049.9990     -0.142      0.065      0.223      0.062 
49051.2540     -0.187      0.149      0.143      0.131 
49054.8330     -0.243      0.101     -0.362      0.111 
49056.0860     -0.039      0.112      0.012      0.108 
49058.2490     -0.123      0.133      0.052      0.129 
49061.8330      0.058      0.092     -0.130      0.104 
49063.0160      0.036      0.124      0.020      0.088 
49064.1620      0.302      0.270      0.423      0.348 
49065.2500      0.104      0.109     -0.012      0.092 
49068.8360     -0.131      0.085      0.012      0.105 
49070.0830     -0.102      0.205      0.521      0.264 
49071.1220     -0.187      0.236     -0.077      0.279 
49072.2510     -0.572      0.135      0.039      0.137 
49075.8330      0.118      0.091      0.065      0.114 
49082.8330      0.007      0.101      0.164      0.143 
49085.2530     -0.139      0.157      0.056      0.115 
49089.8340     -0.070      0.108      0.003      0.143 
49091.0000      0.041      0.237      0.365      0.335 
49092.0830      0.437      0.114      0.483      0.135 
49093.1670      0.154      0.108     -0.176      0.111 
49096.8330      0.348      0.091     -0.222      0.122 
49098.0840     -0.831      0.316      0.007      0.304 
49099.1670      0.114      0.174      0.234      0.189 
49100.2510      0.074      0.152     -0.058      0.096 
49103.8340      0.121      0.084     -0.503      0.120 
49105.0820     -0.147      0.283     -0.099      0.305 
49106.1670     -0.028      0.070      0.034      0.057 
49107.2510      0.236      0.165     -0.058      0.105 
49111.1000      0.149      0.099      0.099      0.091 
49112.1660      0.168      0.149      0.183      0.096 
49113.2530      0.090      0.127     -0.208      0.117 
49114.3350     -0.403      0.154     -0.083      0.223 
49119.2520     -0.041      0.125     -0.129      0.137 
49120.3330      0.158      0.048      0.235      0.056 
49121.4190      0.243      0.105      0.354      0.134 
49125.1670      0.142      0.082      0.087      0.078 
49126.2510     -0.221      0.109     -0.120      0.102 
49129.1670      0.250      0.058     -0.307      0.082 
49132.1670     -0.073      0.121      0.124      0.113 
49133.2520      0.098      0.115     -0.109      0.099 
49134.3350      0.125      0.142     -0.068      0.185 
49140.2510      0.296      0.094     -0.255      0.094 
49141.3420      0.181      0.548     -0.751      0.442 
49142.0880     -0.207      0.213     -0.387      0.265 
49146.1640      0.248      0.243     -0.084      0.169 
49147.2530      0.455      0.072     -0.188      0.071 
49147.8130      0.184      0.179     -0.076      0.164 
49148.3390      0.094      0.210     -0.373      0.337 
49153.1680      0.268      0.049     -0.061      0.054 
49154.2510      0.222      0.073     -0.525      0.084 
49160.0020      0.140      0.086     -0.285      0.123 
49161.2520      0.047      0.065     -0.453      0.080 
49162.7500      1.263      1.033     -0.155      0.968 
49164.0620      0.286      0.071      0.001      0.119 
49164.7560     -0.726      1.018      1.967      0.873 
49167.1690     -0.009      0.145     -0.248      0.109 
49168.2530     -0.072      0.092     -0.224      0.124 
49175.2530      0.254      0.071     -0.252      0.063 
49176.2910      0.638      0.374      0.321      0.522 
49177.3310      0.023      0.273     -0.136      0.348 
49181.0030      0.253      0.068     -0.271      0.081 
49182.2530      0.191      0.055     -0.140      0.065 
49183.3350      0.055      0.069     -0.136      0.072 
49184.4220      0.365      0.308     -0.333      0.288 
49185.4320      0.298      0.071     -0.008      0.058 
49188.0880      0.610      0.234     -0.212      0.206 
49189.2530     -0.073      0.080     -0.209      0.091 
49190.3330      0.016      0.103      0.050      0.082 
49196.2510      0.032      0.071     -0.144      0.068 
49197.3350      0.087      0.163     -0.317      0.159 
49198.3740      0.064      0.062     -0.107      0.058 
49202.1680      0.098      0.087     -0.196      0.113 
49203.2510      0.159      0.077     -0.186      0.074 
49204.3370      0.422      0.256      0.012      0.235 
49205.4180      0.179      0.161      0.046      0.197 
49209.0850      0.189      0.135      0.001      0.100 
49210.2490     -0.064      0.086     -0.094      0.080 
49211.3350      0.074      0.144      0.326      0.199 
49216.1690      0.128      0.059     -0.099      0.069 
49217.2530     -0.263      0.106     -0.638      0.109 
49218.3330      0.397      0.275     -0.612      0.367 
49219.4170     -0.221      0.061     -0.287      0.059 
49223.1690      0.250      0.136      0.080      0.132 
49224.2510     -0.027      0.136     -0.439      0.116 
49225.3330      0.641      0.175     -0.618      0.153 
49230.0030      0.222      0.148      0.109      0.166 
49231.2500     -0.561      0.150      0.192      0.133 
49232.3340     -0.254      0.171     -0.076      0.124 
49233.4180      0.432      0.183      0.249      0.195 
49237.0820      0.176      0.092     -0.090      0.065 
49238.2520      0.144      0.087     -0.295      0.081 
49245.2510      0.168      0.084     -0.132      0.082 
49246.3300     -0.116      0.208     -0.231      0.198 
49247.4170      0.060      0.142     -0.060      0.134 
49252.0010     -0.190      0.250     -0.343      0.304 
49253.3330      0.155      0.275      0.399      0.163 
49254.0060      0.379      0.194      0.011      0.166 
49258.0010     -0.122      0.235     -0.084      0.190 
49259.2530      0.096      0.100     -0.166      0.102 
49259.9190     -0.037      0.263     -0.457      0.252 
49261.0060      0.447      0.207     -0.357      0.166 
49266.2510      0.046      0.109     -0.420      0.111 
49267.3350     -0.116      0.126     -0.286      0.113 
49268.4120      0.453      0.313      0.039      0.246 
49272.1680      0.068      0.104     -0.138      0.106 
49273.2520     -0.036      0.070      0.163      0.068 
49274.3340     -0.005      0.211     -0.254      0.200 
49275.4190      0.173      0.140     -0.347      0.174 
49279.1670      0.019      0.058     -0.134      0.050 
49280.2500     -0.147      0.068     -0.343      0.068 
49281.3350     -0.053      0.103     -0.191      0.114 
49286.0850     -0.103      0.125     -0.170      0.109 
49287.2520      0.113      0.113     -0.314      0.104 
49288.3330      0.049      0.514      0.519      0.275 
49293.0830     -0.132      0.075     -0.300      0.089 
49294.2510     -0.150      0.077     -0.291      0.084 
49295.3330      0.003      0.190     -0.192      0.172 
49296.4160     -0.520      0.927      0.004      0.973 
49300.0040      0.237      0.167      0.140      0.161 
49301.2520     -0.306      0.062     -0.139      0.071 
49308.2530     -0.070      0.059     -0.250      0.070 
49309.3330      0.157      0.112     -0.197      0.123 
49315.2510     -0.077      0.056     -0.237      0.067 
49321.1670     -0.018      0.048     -0.156      0.051 
49322.2470      0.118      0.067     -0.162      0.073 
49323.3350     -0.194      0.101     -0.618      0.153 
49329.2490     -0.206      0.056     -0.102      0.058 
49330.0010      0.828      0.503      0.090      0.545 
49331.4170     -0.286      0.164     -0.314      0.116 
49333.2470     -0.033      0.191     -0.090      0.148 
49335.0850      0.010      0.073     -0.163      0.088 
49336.2490      0.031      0.064     -0.420      0.066 
49338.4150     -0.043      0.153     -0.115      0.159 
49342.0050     -0.031      0.140     -0.433      0.147 
49343.2490     -0.066      0.060     -0.107      0.065 
49350.2480      0.085      0.074     -0.253      0.077 
49351.3340     -0.007      0.038     -0.151      0.054 
49357.2510      0.024      0.070     -0.189      0.067 
49358.3450     -0.113      0.224     -0.244      0.172 
49359.4180     -0.494      0.199     -0.129      0.204 
49363.1720     -0.271      0.098     -0.160      0.095 
49364.2490     -0.218      0.103     -0.013      0.085 
49365.2680     -0.133      0.047     -0.158      0.050 
49367.2690     -0.102      0.035     -0.117      0.041 
49368.2670     -0.116      0.035     -0.067      0.043 
49369.2650     -0.072      0.050     -0.092      0.071 
49370.2490     -0.074      0.049     -0.063      0.049 
49372.2670     -0.169      0.033     -0.007      0.039 
49373.2600     -0.163      0.037     -0.012      0.048 
49374.2660     -0.138      0.036     -0.246      0.042 
49375.2590     -0.020      0.036     -0.081      0.045 
49376.2670     -0.066      0.031     -0.228      0.038 
49377.2490     -0.010      0.034     -0.117      0.041 
49378.2490     -0.100      0.058     -0.132      0.071 
49379.5010     -0.021      0.084     -0.114      0.081 
49385.2470     -0.302      0.065     -0.016      0.065 
49385.8990     -0.621      0.171     -0.028      0.179 
49391.0010     -0.237      0.107      0.218      0.152 
49392.2490     -0.104      0.072     -0.186      0.078 
49393.3350     -1.058      0.632      1.399      0.857 
49394.4180      0.178      0.279     -0.396      0.273 
49398.0160      0.146      0.246     -0.214      0.275 
49399.2490     -0.238      0.090     -0.309      0.104 
49400.0850     -0.359      0.232      0.223      0.211 
49405.0850      0.437      0.335      0.723      0.322 
49406.2640      0.185      0.247     -0.305      0.237 
49407.0830     -1.144      1.349      0.315      1.193 
49413.2510     -0.212      0.098      0.118      0.106 
49419.1650      0.133      0.335      0.398      0.254 
49420.2500      0.059      0.086     -0.002      0.077 
49422.4190     -0.321      0.368     -0.112      0.256 
49426.1670     -0.124      0.066      0.029      0.060 
49427.2490     -0.035      0.098      0.153      0.097 
49428.3360     -0.044      0.062      0.176      0.079 
49429.4140     -0.291      0.132      0.152      0.094 
49434.2490     -0.102      0.100     -0.040      0.084 
49435.3330     -0.102      0.147      0.007      0.154 
49436.4190     -0.258      0.115     -0.006      0.122 
49441.2510     -0.206      0.080      0.012      0.069 
49448.2510     -0.018      0.103      0.026      0.086 
49455.2490     -0.349      0.100      0.006      0.083 
49456.3350     -0.008      0.741      0.518      0.576 
49461.0840     -0.663      0.801      1.005      0.613 
49462.2470      0.040      0.072     -0.033      0.066 
49468.1680     -0.087      0.160      0.362      0.146 
49469.2500     -0.107      0.077     -0.072      0.073 
49470.3330      0.403      0.288      0.009      0.226 
49471.4170     -0.110      0.048      0.028      0.050 
49476.2490     -0.119      0.074      0.072      0.079 
