   DATE        X           sigma  
 2015.0640  -483.9017     0.0123 
 2015.0667  -485.4305     0.0125 
 2015.0695  -486.8212     0.0129 
 2015.0722  -488.0290     0.0130 
 2015.0749  -489.0588     0.0125 
 2015.0777  -489.9697     0.0120 
 2015.0804  -490.8262     0.0120 
 2015.0831  -491.6553     0.0128 
 2015.0859  -492.4957     0.0151 
 2015.0886  -493.4048     0.0183 
 2015.0914  -494.4197     0.0213 
 2015.0941  -495.5387     0.0265 
 2015.0968  -496.6676     0.0280 
 2015.0996  -497.8727     0.0233 
 2015.1023  -499.1715     0.0201 
 2015.1050  -500.5251     0.0181 
 2015.1078  -501.8740     0.0166 
 2015.1105  -503.1625     0.0165 
 2015.1133  -504.3742     0.0199 
 2015.1160  -505.5500     0.0252 
 2015.1187  -506.7150     0.0238 
 2015.1215  -507.8740     0.0207 
 2015.1242  -509.0361     0.0185 
 2015.1269  -510.2490     0.0167 
 2015.1297  -511.5784     0.0165 
 2015.1324  -513.0736     0.0187 
 2015.1352  -514.7343     0.0177 
 2015.1379  -516.5045     0.0144 
 2015.1406  -518.2904     0.0131 
 2015.1434  -519.9921     0.0126 
 2015.1461  -521.5373     0.0124 
 2015.1489  -522.8895     0.0123 
 2015.1516  -524.0543     0.0125 
 2015.1543  -525.0617     0.0132 
 2015.1571  -525.9608     0.0144 
 2015.1598  -526.8046     0.0185 
 2015.1625  -527.6555     0.0286 
 2015.1653  -528.5621     0.0389 
 2015.1680  -529.5446     0.0292 
 2015.1708  -530.6017     0.0191 
 2015.1735  -531.7140     0.0152 
 2015.1762  -532.8771     0.0133 
 2015.1790  -534.1000     0.0127 
 2015.1817  -535.3798     0.0126 
 2015.1844  -536.7024     0.0127 
 2015.1872  -538.0534     0.0127 
 2015.1899  -539.4275     0.0129 
 2015.1927  -540.8288     0.0133 
 2015.1954  -542.2610     0.0135 
 2015.1981  -543.7272     0.0133 
 2015.2009  -545.2384     0.0124 
 2015.2036  -546.8268     0.0114 
 2015.2063  -548.5455     0.0110 
 2015.2091  -550.4459     0.0110 
 2015.2118  -552.5386     0.0112 
 2015.2146  -554.7673     0.0115 
 2015.2173  -557.0273     0.0115 
 2015.2200  -559.2189     0.0115 
 2015.2228  -561.2853     0.0115 
 2015.2255  -563.2128     0.0115 
 2015.2283  -565.0066     0.0114 
 2015.2310  -566.6445     0.0113 
 2015.2337  -568.1255     0.0114 
 2015.2365  -569.5167     0.0115 
 2015.2392  -570.8864     0.0117 
 2015.2419  -572.2689     0.0121 
 2015.2447  -573.6640     0.0127 
 2015.2474  -575.0493     0.0145 
 2015.2502  -576.4092     0.0183 
 2015.2529  -577.7313     0.0276 
 2015.2556  -579.0045     0.0414 
 2015.2584  -580.2320     0.0390 
 2015.2611  -581.4430     0.0253 
 2015.2638  -582.6514     0.0169 
 2015.2666  -583.8769     0.0141 
 2015.2693  -585.1293     0.0135 
 2015.2721  -586.4052     0.0127 
 2015.2748  -587.7609     0.0120 
 2015.2775  -589.2513     0.0118 
 2015.2803  -590.8924     0.0116 
 2015.2830  -592.6755     0.0115 
 2015.2857  -594.5745     0.0114 
 2015.2885  -596.5551     0.0113 
 2015.2912  -598.5526     0.0112 
 2015.2940  -600.4730     0.0112 
 2015.2967  -602.2238     0.0112 
 2015.2994  -603.7503     0.0111 
 2015.3022  -605.0530     0.0112 
 2015.3049  -606.1841     0.0113 
 2015.3077  -607.2125     0.0116 
 2015.3104  -608.2170     0.0119 
 2015.3131  -609.2726     0.0121 
 2015.3159  -610.4240     0.0123 
 2015.3186  -611.6694     0.0125 
 2015.3213  -612.9853     0.0126 
 2015.3241  -614.3454     0.0122 
 2015.3268  -615.7347     0.0116 
 2015.3296  -617.1344     0.0114 
 2015.3323  -618.5063     0.0115 
 2015.3350  -619.8030     0.0118 
 2015.3378  -620.9945     0.0121 
 2015.3405  -622.0814     0.0126 
 2015.3432  -623.0952     0.0144 
 2015.3460  -624.1008     0.0163 
 2015.3487  -625.1597     0.0158 
 2015.3515  -626.3109     0.0147 
 2015.3542  -627.5859     0.0137 
 2015.3569  -629.0121     0.0125 
 2015.3597  -630.6054     0.0120 
 2015.3624  -632.3595     0.0123 
 2015.3651  -634.2331     0.0133 
 2015.3679  -636.1535     0.0141 
 2015.3706  -638.0291     0.0141 
 2015.3734  -639.7760     0.0133 
 2015.3761  -641.3474     0.0123 
 2015.3788  -642.7507     0.0118 
 2015.3816  -644.0311     0.0116 
 2015.3843  -645.2380     0.0115 
 2015.3871  -646.3985     0.0114 
 2015.3898  -647.5152     0.0114 
 2015.3925  -648.5823     0.0115 
 2015.3953  -649.6077     0.0117 
 2015.3980  -650.6142     0.0119 
 2015.4007  -651.6272     0.0120 
 2015.4035  -652.6538     0.0126 
 2015.4062  -653.6674     0.0134 
 2015.4090  -654.6225     0.0135 
 2015.4117  -655.4852     0.0128 
 2015.4144  -656.2471     0.0119 
 2015.4172  -656.9233     0.0115 
 2015.4199  -657.5492     0.0118 
 2015.4226  -658.1680     0.0126 
 2015.4254  -658.8278     0.0139 
 2015.4281  -659.5728     0.0182 
 2015.4309  -660.4316     0.0290 
 2015.4336  -661.4005     0.0403 
 2015.4363  -662.4502     0.0297 
 2015.4391  -663.5218     0.0191 
 2015.4418  -664.5588     0.0149 
 2015.4445  -665.5040     0.0128 
 2015.4473  -666.3149     0.0123 
 2015.4500  -666.9606     0.0124 
 2015.4528  -667.4352     0.0128 
 2015.4555  -667.7630     0.0130 
 2015.4582  -667.9960     0.0128 
 2015.4610  -668.2035     0.0124 
 2015.4637  -668.4547     0.0125 
 2015.4664  -668.7988     0.0147 
 2015.4692  -669.2632     0.0218 
 2015.4719  -669.8478     0.0349 
 2015.4747  -670.5479     0.0478 
 2015.4774  -671.3211     0.0799 
 2015.4801  -672.1301     0.1421 
 2015.4829  -672.9547     0.1160 
 2015.4856  -673.7974     0.0807 
 2015.4884  -674.6061     0.0464 
 2015.4911  -675.3559     0.0238 
 2015.4938  -676.0308     0.0155 
 2015.4966   323.3643     0.0134 
 2015.4993   322.7587     0.0128 
 2015.5020   322.0640     0.0126 
 2015.5048   321.2174     0.0125 
 2015.5075   320.2005     0.0122 
 2015.5103   319.0316     0.0120 
 2015.5130   317.7550     0.0120 
 2015.5157   316.4258     0.0121 
 2015.5185   315.1022     0.0123 
 2015.5212   313.8502     0.0125 
 2015.5239   312.7354     0.0124 
 2015.5267   311.8111     0.0120 
 2015.5294   311.0946     0.0114 
 2015.5322   310.5548     0.0111 
 2015.5349   310.1196     0.0110 
 2015.5376   309.7064     0.0109 
 2015.5404   309.2601     0.0108 
 2015.5431   308.7730     0.0109 
 2015.5458   308.2725     0.0113 
 2015.5486   307.7871     0.0117 
 2015.5513   307.3195     0.0119 
 2015.5541   306.8486     0.0119 
 2015.5568   306.3514     0.0117 
 2015.5595   305.8276     0.0117 
 2015.5623   305.3087     0.0119 
 2015.5650   304.8381     0.0127 
 2015.5678   304.4381     0.0138 
 2015.5705   304.0851     0.0144 
 2015.5732   303.7152     0.0144 
 2015.5760   303.2536     0.0142 
 2015.5787   302.6386     0.0148 
 2015.5814   301.8409     0.0185 
 2015.5842   300.8533     0.0281 
 2015.5869   299.7033     0.0377 
 2015.5897   298.4566     0.0288 
 2015.5924   297.2024     0.0192 
 2015.5951   296.0276     0.0154 
 2015.5979   294.9888     0.0136 
 2015.6006   294.1010     0.0129 
 2015.6033   293.3522     0.0126 
 2015.6061   292.7095     0.0121 
 2015.6088   292.1233     0.0117 
 2015.6116   291.5353     0.0116 
 2015.6143   290.8977     0.0118 
 2015.6170   290.1858     0.0120 
 2015.6198   289.4063     0.0120 
 2015.6225   288.5868     0.0117 
 2015.6252   287.7557     0.0113 
 2015.6280   286.9286     0.0111 
 2015.6307   286.1044     0.0113 
 2015.6335   285.2800     0.0117 
 2015.6362   284.4609     0.0121 
 2015.6389   283.6635     0.0121 
 2015.6417   282.8883     0.0118 
 2015.6444   282.1145     0.0115 
 2015.6472   281.3082     0.0113 
 2015.6499   280.4326     0.0111 
 2015.6526   279.4577     0.0109 
 2015.6554   278.3329     0.0108 
 2015.6581   277.0050     0.0109 
 2015.6608   275.4673     0.0113 
 2015.6636   273.7682     0.0119 
 2015.6663   271.9924     0.0122 
 2015.6691   270.2345     0.0125 
 2015.6718   268.5692     0.0130 
 2015.6745   267.0430     0.0140 
 2015.6773   265.6707     0.0178 
 2015.6800   264.4401     0.0273 
 2015.6827   263.3202     0.0361 
 2015.6855   262.2706     0.0260 
 2015.6882   261.2453     0.0166 
 2015.6910   260.2009     0.0131 
 2015.6937   259.1357     0.0122 
 2015.6964   257.9870     0.0121 
 2015.6992   256.7200     0.0124 
 2015.7019   255.3795     0.0129 
 2015.7046   254.0373     0.0132 
 2015.7074   252.7544     0.0132 
 2015.7101   251.5276     0.0131 
 2015.7129   250.3247     0.0129 
 2015.7156   249.1200     0.0127 
 2015.7183   247.9155     0.0120 
 2015.7211   246.7187     0.0113 
 2015.7238   245.5127     0.0109 
 2015.7266   244.2432     0.0107 
 2015.7293   242.8301     0.0106 
 2015.7320   241.2050     0.0104 
 2015.7348   239.3499     0.0104 
 2015.7375   237.3155     0.0104 
 2015.7402   235.2002     0.0104 
 2015.7430   233.1150     0.0105 
 2015.7457   231.1514     0.0106 
 2015.7485   229.3732     0.0110 
 2015.7512   227.8071     0.0113 
 2015.7539   226.4406     0.0120 
 2015.7567   225.2026     0.0133 
 2015.7594   223.9946     0.0150 
 2015.7621   222.7375     0.0165 
 2015.7649   221.4041     0.0193 
 2015.7676   220.0264     0.0192 
 2015.7704   218.6020     0.0191 
 2015.7731   217.0816     0.0246 
 2015.7758   215.4585     0.0365 
 2015.7786   213.8055     0.0422 
 2015.7813   212.1414     0.0309 
 2015.7840   210.5324     0.0207 
 2015.7868   209.0288     0.0174 
 2015.7895   207.6075     0.0176 
 2015.7923   206.1950     0.0231 
 2015.7950   204.7391     0.0332 
 2015.7977   203.2160     0.0284 
 2015.8005   201.6435     0.0194 
 2015.8032   200.0332     0.0169 
 2015.8060   198.3446     0.0170 
 2015.8087   196.5087     0.0186 
 2015.8114   194.4787     0.0251 
 2015.8142   192.2692     0.0362 
 2015.8169   189.9657     0.0301 
 2015.8196   187.6634     0.0202 
 2015.8224   185.4745     0.0174 
 2015.8251   183.4662     0.0174 
 2015.8279   181.6557     0.0190 
 2015.8306   180.0143     0.0261 
 2015.8333   178.4936     0.0397 
 2015.8361   177.0380     0.0455 
 2015.8388   175.6121     0.0329 
 2015.8415   174.1819     0.0218 
 2015.8443   172.7289     0.0179 
 2015.8470   171.2211     0.0178 
 2015.8498   169.6417     0.0230 
 2015.8525   168.0287     0.0323 
 2015.8552   166.4285     0.0290 
 2015.8580   164.8725     0.0218 
 2015.8607   163.3625     0.0211 
 2015.8634   161.8854     0.0246 
 2015.8662   160.4714     0.0253 
 2015.8689   159.1062     0.0281 
 2015.8717   157.7459     0.0345 
 2015.8744   156.3519     0.0310 
 2015.8771   154.9171     0.0247 
 2015.8799   153.4377     0.0253 
 2015.8826   151.8765     0.0260 
 2015.8853   150.2434     0.0244 
 2015.8881   148.5286     0.0269 
 2015.8908   146.7253     0.0330 
 2015.8936   144.8814     0.0283 
 2015.8963   143.0728     0.0208 
 2015.8990   141.3756     0.0196 
 2015.9018   139.7791     0.0243 
 2015.9045   138.3315     0.0329 
 2015.9073   136.9838     0.0420 
 2015.9100   135.6121     0.0431 
 2015.9127   134.1497     0.0306 
 2015.9155   132.5913     0.0200 
 2015.9182   130.9632     0.0155 
 2015.9209   129.2934     0.0138 
 2015.9237   127.6046     0.0147 
 2015.9264   125.9351     0.0202 
 2015.9292   124.2860     0.0304 
 2015.9319   122.6217     0.0273 
 2015.9346   120.9503     0.0187 
 2015.9374   119.3039     0.0160 
 2015.9401   117.7180     0.0155 
 2015.9428   116.2115     0.0165 
 2015.9456   114.7761     0.0221 
 2015.9483   113.3833     0.0316 
 2015.9511   111.9764     0.0330 
 2015.9538   110.5050     0.0186 
 2015.9565   108.9262     0.0144 
 2015.9593   107.2276     0.0141 
 2015.9620   105.4051     0.0153 
 2015.9647   103.4716     0.0206 
 2015.9675   101.4745     0.0318 
 2015.9702    99.4987     0.0336 
 2015.9730    97.6149     0.0193 
 2015.9757    95.8804     0.0151 
 2015.9784    94.3066     0.0172 
 2015.9812    92.8610     0.0268 
 2015.9839    91.4756     0.0419 
 2015.9867    90.0789     0.0473 
 2015.9894    88.5799     0.0401 
 2015.9921    86.9618     0.0240 
 2015.9949    85.2482     0.0211 
 2015.9976    83.4152     0.0285 
 2016.0003    81.5122     0.0514 
 2016.0031    79.6177     0.0578 
 2016.0058    77.6884     0.0533 
 2016.0086    75.7548     0.0370 
 2016.0113    73.8411     0.0246 
 2016.0140    71.9523     0.0212 
 2016.0168    70.1028     0.0213 
 2016.0195    68.3086     0.0234 
 2016.0222    66.5636     0.0315 
 2016.0250    64.8212     0.0460 
 2016.0277    63.0093     0.0501 
 2016.0305    61.0756     0.0348 
 2016.0332    59.0035     0.0227 
 2016.0359    56.8356     0.0189 
 2016.0387    54.6367     0.0191 
 2016.0414    52.4640     0.0259 
 2016.0441    50.3656     0.0381 
 2016.0469    48.3679     0.0297 
 2016.0496    46.4962     0.0182 
 2016.0524    44.7527     0.0143 
 2016.0551    43.1199     0.0140 
 2016.0578    41.5603     0.0161 
 2016.0606    40.0218     0.0237 
 2016.0633    38.4559     0.0393 
 2016.0661    36.8436     0.0401 
 2016.0688    35.2076     0.0238 
 2016.0715    33.5799     0.0160 
 2016.0743    31.9905     0.0149 
 2016.0770    30.4565     0.0168 
 2016.0797    28.9903     0.0239 
 2016.0825    27.5963     0.0367 
 2016.0852    26.2688     0.0312 
 2016.0880    24.9966     0.0207 
 2016.0907    23.7692     0.0176 
 2016.0934    22.5767     0.0172 
 2016.0962    21.3850     0.0185 
 2016.0989    20.1308     0.0260 
 2016.1016    18.7321     0.0394 
 2016.1044    17.1313     0.0324 
 2016.1071    15.3181     0.0217 
 2016.1099    13.3350     0.0194 
 2016.1126    11.2294     0.0221 
 2016.1153     9.1380     0.0238 
 2016.1181     7.1360     0.0286 
 2016.1208     5.2493     0.0385 
 2016.1235     3.5053     0.0330 
 2016.1263     1.9082     0.0225 
 2016.1290     0.4549     0.0189 
 2016.1318    -0.8808     0.0178 
 2016.1345    -2.1597     0.0186 
 2016.1372    -3.4629     0.0254 
 2016.1400    -4.8683     0.0380 
 2016.1427    -6.4051     0.0316 
 2016.1455    -8.0700     0.0205 
 2016.1482    -9.8221     0.0160 
 2016.1509   -11.6195     0.0132 
 2016.1537   -13.4314     0.0115 
 2016.1564   -15.2305     0.0110 
 2016.1591   -16.9904     0.0111 
 2016.1619   -18.6976     0.0113 
 2016.1646   -20.3645     0.0116 
 2016.1674   -22.0244     0.0129 
 2016.1701   -23.7093     0.0157 
 2016.1728   -25.4446     0.0195 
 2016.1756   -27.2589     0.0285 
 2016.1783   -29.1976     0.0439 
 2016.1810   -31.3006     0.0355 
 2016.1838   -33.5585     0.0224 
 2016.1865   -35.9361     0.0172 
 2016.1893   -38.3894     0.0140 
 2016.1920   -40.8677     0.0120 
 2016.1947   -43.3043     0.0115 
 2016.1975   -45.6240     0.0118 
 2016.2002   -47.7799     0.0122 
 2016.2029   -49.7758     0.0126 
 2016.2057   -51.6570     0.0135 
 2016.2084   -53.4762     0.0153 
 2016.2112   -55.2836     0.0179 
 2016.2139   -57.1239     0.0254 
 2016.2166   -59.0525     0.0383 
 2016.2194   -61.0906     0.0339 
 2016.2221   -63.1936     0.0248 
 2016.2249   -65.2870     0.0249 
 2016.2276   -67.3395     0.0303 
 2016.2303   -69.3688     0.0420 
 2016.2331   -71.3744     0.0551 
 2016.2358   -73.3719     0.0572 
 2016.2385   -75.3296     0.0466 
 2016.2413   -77.1894     0.0282 
 2016.2440   -78.9659     0.0186 
 2016.2468   -80.7064     0.0163 
 2016.2495   -82.4570     0.0173 
 2016.2522   -84.2578     0.0239 
 2016.2550   -86.1446     0.0355 
 2016.2577   -88.1482     0.0296 
 2016.2604   -90.2982     0.0194 
 2016.2632   -92.5892     0.0159 
 2016.2659   -94.9476     0.0156 
 2016.2687   -97.2870     0.0173 
 2016.2714   -99.5438     0.0242 
 2016.2741  -101.6745     0.0367 
 2016.2769  -103.6551     0.0317 
 2016.2796  -105.4818     0.0214 
 2016.2823  -107.1624     0.0185 
 2016.2851  -108.7443     0.0184 
 2016.2878  -110.2985     0.0199 
 2016.2906  -111.8872     0.0264 
 2016.2933  -113.5250     0.0364 
 2016.2960  -115.2028     0.0296 
 2016.2988  -116.9115     0.0203 
 2016.3015  -118.6369     0.0181 
 2016.3043  -120.3398     0.0204 
 2016.3070  -121.9804     0.0245 
 2016.3097  -123.5822     0.0320 
 2016.3125  -125.1242     0.0446 
 2016.3152  -126.5388     0.0497 
 2016.3179  -127.8223     0.0370 
 2016.3207  -129.0399     0.0247 
 2016.3234  -130.3136     0.0196 
 2016.3262  -131.7006     0.0179 
 2016.3289  -133.2058     0.0212 
 2016.3316  -134.8420     0.0319 
 2016.3344  -136.6310     0.0432 
 2016.3371  -138.5863     0.0328 
 2016.3398  -140.6837     0.0232 
 2016.3426  -142.8642     0.0229 
 2016.3453  -145.0166     0.0273 
 2016.3481  -147.0279     0.0348 
 2016.3508  -148.8626     0.0425 
 2016.3535  -150.5395     0.0350 
 2016.3563  -152.0784     0.0250 
 2016.3590  -153.4911     0.0229 
 2016.3617  -154.8536     0.0244 
 2016.3645  -156.2678     0.0274 
 2016.3672  -157.8047     0.0342 
 2016.3700  -159.4613     0.0445 
 2016.3727  -161.1910     0.0402 
 2016.3754  -162.9439     0.0250 
 2016.3782  -164.6611     0.0178 
 2016.3809  -166.3073     0.0181 
 2016.3836  -167.8666     0.0220 
 2016.3864  -169.3563     0.0297 
 2016.3891  -170.8262     0.0397 
 2016.3919  -172.3028     0.0340 
 2016.3946  -173.7634     0.0252 
 2016.3973  -175.1658     0.0258 
 2016.4001  -176.5306     0.0338 
 2016.4028  -177.9213     0.0445 
 2016.4056  -179.3889     0.0546 
 2016.4083  -180.9884     0.0669 
 2016.4110  -182.7344     0.0747 
 2016.4138  -184.5455     0.0537 
 2016.4165  -186.3670     0.0349 
 2016.4192  -188.2028     0.0301 
 2016.4220  -189.9450     0.0317 
 2016.4247  -191.4858     0.0392 
 2016.4275  -192.8373     0.0508 
 2016.4302  -194.0584     0.0523 
 2016.4329  -195.1751     0.0372 
 2016.4357  -196.1984     0.0253 
 2016.4384  -197.1776     0.0221 
 2016.4411  -198.1241     0.0232 
 2016.4439  -199.0350     0.0303 
 2016.4466  -199.9289     0.0417 
 2016.4494  -200.8186     0.0336 
 2016.4521  -201.6752     0.0221 
 2016.4548  -202.4434     0.0186 
 2016.4576  -203.0833     0.0179 
 2016.4603  -203.5950     0.0191 
 2016.4630  -204.0023     0.0261 
 2016.4658  -204.3264     0.0390 
 2016.4685  -204.5904     0.0336 
 2016.4713  -204.8282     0.0228 
 2016.4740  -205.0925     0.0195 
 2016.4767  -205.4360     0.0191 
 2016.4795  -205.9012     0.0204 
 2016.4822  -206.5164     0.0277 
 2016.4850  -207.3060     0.0400 
 2016.4877  -208.2501     0.0336 
 2016.4904  -209.3184     0.0225 
 2016.4932  -210.4281     0.0183 
 2016.4959  -211.4822     0.0172 
 2016.4986  -212.4373     0.0182 
 2016.5014  -213.3051     0.0250 
 2016.5041  -214.0795     0.0380 
 2016.5069  -214.7433     0.0327 
 2016.5096  -215.3195     0.0213 
 2016.5123  -215.8478     0.0165 
 2016.5151  -216.3684     0.0146 
 2016.5178  -216.9127     0.0160 
 2016.5205  -217.5034     0.0226 
 2016.5233  -218.1118     0.0349 
 2016.5260  -218.6712     0.0308 
 2016.5288  -219.1510     0.0208 
 2016.5315  -219.5415     0.0177 
 2016.5342  -219.8313     0.0170 
 2016.5370  -220.0016     0.0182 
 2016.5397  -220.0514     0.0254 
 2016.5424  -220.0244     0.0387 
 2016.5452  -219.9847     0.0339 
 2016.5479  -219.9980     0.0243 
 2016.5507  -220.1049     0.0222 
 2016.5534  -220.2945     0.0209 
 2016.5561  -220.5718     0.0204 
 2016.5589  -220.9589     0.0265 
 2016.5616  -221.4513     0.0385 
 2016.5644  -222.0144     0.0323 
 2016.5671  -222.6102     0.0215 
 2016.5698  -223.1994     0.0186 
 2016.5726  -223.7600     0.0187 
 2016.5753  -224.2707     0.0206 
 2016.5780  -224.7090     0.0286 
 2016.5808  -225.0863     0.0433 
 2016.5835  -225.4449     0.0390 
 2016.5863  -225.8446     0.0273 
 2016.5890  -226.3324     0.0232 
 2016.5917  -226.9161     0.0217 
 2016.5945  -227.5708     0.0222 
 2016.5972  -228.2651     0.0287 
 2016.5999  -228.9737     0.0394 
 2016.6027  -229.6786     0.0321 
 2016.6054  -230.3689     0.0215 
 2016.6082  -231.0334     0.0183 
 2016.6109  -231.6231     0.0177 
 2016.6136  -232.0915     0.0189 
 2016.6164  -232.4409     0.0264 
 2016.6191  -232.7320     0.0424 
 2016.6218  -233.0230     0.0450 
 2016.6246  -233.3675     0.0311 
 2016.6273  -233.8110     0.0226 
 2016.6301  -234.4299     0.0198 
