   DATE        X           sigma  
 2007.7346   146.5570     0.0640 
 2007.7373   144.0760     0.0640 
 2007.7401   141.5620     0.0640 
 2007.7428   138.7750     0.0630 
 2007.7455   136.1570     0.0630 
 2007.7483   133.6090     0.0630 
 2007.7510   130.6230     0.0630 
 2007.7538   127.5830     0.0630 
 2007.7565   124.5750     0.0640 
 2007.7592   121.5630     0.0640 
 2007.7620   118.6070     0.0640 
 2007.7647   115.6840     0.0640 
 2007.7674   112.8080     0.0650 
 2007.7702   109.7950     0.0660 
 2007.7729   106.6170     0.0650 
 2007.7757   103.3310     0.0640 
 2007.7784   100.2720     0.0640 
 2007.7811    97.5740     0.0640 
 2007.7839    94.9060     0.0640 
 2007.7866    92.0550     0.0650 
 2007.7894    88.9640     0.0650 
 2007.7921    85.9080     0.0650 
 2007.7948    82.9650     0.0650 
 2007.7976    79.8650     0.0650 
 2007.8003    76.6260     0.0640 
 2007.8030    73.4430     0.0650 
 2007.8058    70.7750     0.0660 
 2007.8085    68.5880     0.0680 
 2007.8113    66.4060     0.0680 
 2007.8140    64.0930     0.0660 
 2007.8167    61.5750     0.0650 
 2007.8195    58.9000     0.0640 
 2007.8222    56.2230     0.0640 
 2007.8249    53.4400     0.0640 
 2007.8277    50.6570     0.0640 
 2007.8304    47.7920     0.0640 
 2007.8332    44.8560     0.0640 
 2007.8359    42.3290     0.0630 
 2007.8386    40.2930     0.0630 
 2007.8414    38.2330     0.0630 
 2007.8441    35.9500     0.0630 
 2007.8468    34.0220     0.0630 
 2007.8496    32.2960     0.0630 
 2007.8523    30.1940     0.0630 
 2007.8551    27.8230     0.0630 
 2007.8578    25.3160     0.0630 
 2007.8605    22.7550     0.0630 
 2007.8633    20.0080     0.0630 
 2007.8660    17.0110     0.0630 
 2007.8688    14.0910     0.0630 
 2007.8715    11.1290     0.0630 
 2007.8742     7.9150     0.0630 
 2007.8770     4.6030     0.0630 
 2007.8797     1.3950     0.0630 
 2007.8824    -1.5290     0.0640 
 2007.8852    -4.2300     0.0650 
 2007.8879    -6.9290     0.0650 
 2007.8907    -9.4290     0.0640 
 2007.8934   -11.8860     0.0640 
 2007.8961   -14.8370     0.0640 
 2007.8989   -18.0920     0.0650 
 2007.9016   -20.8150     0.0650 
 2007.9043   -23.0050     0.0640 
 2007.9071   -25.2540     0.0640 
 2007.9098   -27.2450     0.0640 
 2007.9126   -28.6220     0.0660 
 2007.9153   -29.6040     0.0660 
 2007.9180   -30.6750     0.0660 
 2007.9208   -32.0450     0.0670 
 2007.9235   -34.0370     0.0660 
 2007.9262   -36.7310     0.0660 
 2007.9290   -39.6690     0.0670 
 2007.9317   -42.3710     0.0660 
 2007.9345   -44.5440     0.0650 
 2007.9372   -46.2560     0.0650 
 2007.9399   -47.6960     0.0640 
 2007.9427   -49.0820     0.0640 
 2007.9454   -50.3010     0.0650 
 2007.9482   -51.6250     0.0660 
 2007.9509   -53.1500     0.0670 
 2007.9536   -54.6760     0.0680 
 2007.9564   -56.1820     0.0680 
 2007.9591   -57.5800     0.0680 
 2007.9618   -58.9080     0.0680 
 2007.9646   -60.0610     0.0680 
 2007.9673   -61.0160     0.0690 
 2007.9701   -61.8760     0.0700 
 2007.9728   -62.7860     0.0710 
 2007.9755   -63.8510     0.0700 
 2007.9783   -65.3280     0.0690 
 2007.9810   -67.3410     0.0680 
 2007.9837   -69.5240     0.0670 
 2007.9865   -71.3170     0.0670 
 2007.9892   -72.9420     0.0660 
 2007.9920   -74.6780     0.0660 
 2007.9947   -76.4700     0.0660 
 2007.9974   -78.5750     0.0650 
 2008.0002   -80.4640     0.0640 
 2008.0029   -81.8780     0.0630 
 2008.0056   -83.4170     0.0630 
 2008.0084   -85.5220     0.0640 
 2008.0111   -87.8910     0.0640 
 2008.0139   -90.2670     0.0640 
 2008.0166   -92.5590     0.0660 
 2008.0193   -94.4070     0.0690 
 2008.0221   -96.0190     0.0690 
 2008.0248   -97.6420     0.0680 
 2008.0276   -99.5240     0.0670 
 2008.0303  -101.5780     0.0660 
 2008.0330  -103.3650     0.0650 
 2008.0358  -105.0160     0.0640 
 2008.0385  -106.9320     0.0640 
 2008.0412  -108.8560     0.0640 
 2008.0440  -110.4830     0.0650 
 2008.0467  -112.2030     0.0650 
 2008.0495  -113.9720     0.0650 
 2008.0522  -115.0200     0.0650 
 2008.0549  -115.1220     0.0650 
 2008.0577  -115.0810     0.0640 
 2008.0604  -115.3520     0.0640 
 2008.0631  -115.8620     0.0640 
 2008.0659  -116.6280     0.0630 
 2008.0686  -117.4360     0.0630 
 2008.0714  -117.8300     0.0630 
 2008.0741  -118.0160     0.0640 
 2008.0768  -118.5030     0.0640 
 2008.0796  -119.1670     0.0650 
 2008.0823  -119.6210     0.0650 
 2008.0850  -119.6630     0.0660 
 2008.0878  -119.5570     0.0660 
 2008.0905  -119.8800     0.0660 
 2008.0933  -120.4940     0.0670 
 2008.0960  -120.8620     0.0670 
 2008.0987  -121.3130     0.0670 
 2008.1015  -122.0450     0.0670 
 2008.1042  -122.8390     0.0670 
 2008.1069  -123.4930     0.0670 
 2008.1097  -124.0170     0.0660 
 2008.1124  -124.7630     0.0660 
 2008.1152  -125.6470     0.0660 
 2008.1179  -126.0800     0.0660 
 2008.1206  -125.7770     0.0660 
 2008.1234  -125.3240     0.0660 
 2008.1261  -125.2840     0.0650 
 2008.1289  -125.7460     0.0650 
 2008.1316  -126.4700     0.0640 
 2008.1343  -126.9470     0.0640 
 2008.1371  -127.2020     0.0640 
 2008.1398  -127.3570     0.0640 
 2008.1425  -127.4320     0.0640 
 2008.1453  -127.4490     0.0640 
 2008.1480  -127.2470     0.0650 
 2008.1508  -126.9000     0.0650 
 2008.1535  -126.3540     0.0650 
 2008.1562  -125.4340     0.0650 
 2008.1590  -124.2130     0.0650 
 2008.1617  -122.8390     0.0650 
 2008.1644  -121.3760     0.0660 
 2008.1672  -120.1590     0.0660 
 2008.1699  -119.1290     0.0650 
 2008.1727  -118.1510     0.0640 
 2008.1754  -117.0140     0.0640 
 2008.1781  -115.7650     0.0630 
 2008.1809  -114.7130     0.0630 
 2008.1836  -113.4040     0.0620 
 2008.1863  -111.9540     0.0630 
 2008.1891  -110.6620     0.0630 
 2008.1918  -109.3590     0.0630 
 2008.1946  -108.0220     0.0620 
 2008.1973  -106.5570     0.0610 
 2008.2000  -104.8880     0.0610 
 2008.2028  -103.0150     0.0610 
 2008.2055  -100.9130     0.0600 
 2008.2083   -98.6010     0.0600 
 2008.2110   -96.3290     0.0600 
 2008.2137   -94.0540     0.0610 
 2008.2165   -91.5370     0.0610 
 2008.2192   -88.8740     0.0610 
 2008.2219   -86.1340     0.0610 
 2008.2247   -83.3550     0.0610 
 2008.2274   -80.7540     0.0620 
 2008.2302   -78.4560     0.0620 
 2008.2329   -76.2600     0.0620 
 2008.2356   -74.1250     0.0620 
 2008.2384   -72.2610     0.0610 
 2008.2411   -70.6170     0.0610 
 2008.2438   -68.7170     0.0610 
 2008.2466   -66.5940     0.0610 
 2008.2493   -64.4640     0.0610 
 2008.2521   -61.9600     0.0610 
 2008.2548   -58.9990     0.0610 
 2008.2575   -56.1190     0.0600 
 2008.2603   -53.5590     0.0600 
 2008.2630   -50.8310     0.0600 
 2008.2657   -47.8890     0.0610 
 2008.2685   -45.1520     0.0620 
 2008.2712   -42.9670     0.0620 
 2008.2740   -41.0700     0.0620 
 2008.2767   -38.9080     0.0620 
 2008.2794   -36.6190     0.0610 
 2008.2822   -34.1910     0.0610 
 2008.2849   -31.6150     0.0620 
 2008.2877   -29.0580     0.0620 
 2008.2904   -26.4790     0.0620 
 2008.2931   -23.6150     0.0620 
 2008.2959   -20.3670     0.0620 
 2008.2986   -16.9350     0.0620 
 2008.3013   -13.7400     0.0620 
 2008.3041   -10.9320     0.0630 
 2008.3068    -8.2910     0.0640 
 2008.3096    -5.7760     0.0630 
 2008.3123    -3.0800     0.0620 
 2008.3150    -0.0580     0.0610 
 2008.3178     3.0550     0.0610 
 2008.3205     6.1930     0.0620 
 2008.3232     9.5540     0.0620 
 2008.3260    12.8920     0.0610 
 2008.3287    15.9930     0.0600 
 2008.3315    18.9640     0.0600 
 2008.3342    21.7480     0.0600 
 2008.3369    24.4380     0.0600 
 2008.3397    27.1160     0.0610 
 2008.3424    30.0670     0.0610 
 2008.3451    33.5050     0.0610 
 2008.3479    36.8460     0.0620 
 2008.3506    39.7840     0.0620 
 2008.3534    42.4470     0.0610 
 2008.3561    44.8380     0.0610 
 2008.3588    47.3220     0.0620 
 2008.3616    49.9900     0.0620 
 2008.3643    52.8920     0.0630 
 2008.3671    56.3890     0.0630 
 2008.3698    60.2520     0.0620 
 2008.3725    64.1590     0.0620 
 2008.3753    67.9460     0.0630 
 2008.3780    71.4030     0.0630 
 2008.3807    74.5810     0.0640 
 2008.3835    77.6690     0.0640 
 2008.3862    80.9150     0.0630 
 2008.3890    84.3660     0.0630 
 2008.3917    88.1980     0.0630 
 2008.3944    92.2160     0.0630 
 2008.3972    96.1080     0.0630 
 2008.3999   100.0070     0.0620 
 2008.4026   103.7990     0.0630 
 2008.4054   107.5640     0.0630 
 2008.4081   111.2400     0.0630 
 2008.4109   114.4950     0.0620 
 2008.4136   117.3420     0.0620 
 2008.4163   119.9890     0.0620 
 2008.4191   122.6640     0.0630 
 2008.4218   125.6560     0.0630 
 2008.4245   129.0710     0.0630 
 2008.4273   132.8140     0.0630 
 2008.4300   136.4680     0.0640 
 2008.4328   139.9220     0.0640 
 2008.4355   143.2830     0.0640 
 2008.4382   146.6180     0.0640 
 2008.4410   150.1900     0.0640 
 2008.4437   153.7250     0.0640 
 2008.4465   157.1360     0.0640 
 2008.4492   160.6070     0.0640 
 2008.4519   163.9140     0.0640 
 2008.4547   166.8210     0.0630 
 2008.4574   169.6000     0.0630 
 2008.4601   172.4500     0.0640 
 2008.4629   175.1770     0.0640 
 2008.4656   177.7800     0.0640 
 2008.4684   180.4940     0.0640 
 2008.4711   183.6420     0.0630 
 2008.4738   187.0200     0.0620 
 2008.4766   190.3040     0.0620 
 2008.4793   193.4300     0.0610 
 2008.4820   196.5190     0.0610 
 2008.4848   199.4570     0.0620 
 2008.4875   201.9070     0.0620 
 2008.4903   204.2460     0.0620 
 2008.4930   206.5580     0.0620 
 2008.4957   208.8250     0.0620 
 2008.4985   211.2300     0.0630 
 2008.5012   213.6230     0.0640 
 2008.5039   216.1460     0.0640 
 2008.5067   218.8890     0.0640 
 2008.5094   221.7840     0.0630 
 2008.5122   224.6910     0.0630 
 2008.5149   227.2890     0.0630 
 2008.5176   229.6680     0.0640 
 2008.5204   231.9440     0.0640 
 2008.5231   234.2050     0.0640 
 2008.5258   236.5110     0.0640 
 2008.5286   238.8300     0.0640 
 2008.5313   241.2250     0.0640 
 2008.5341   243.3580     0.0640 
 2008.5368   245.3950     0.0640 
 2008.5395   247.8880     0.0640 
 2008.5423   250.5890     0.0640 
 2008.5450   252.9430     0.0640 
 2008.5478   255.0160     0.0630 
 2008.5505   257.2280     0.0630 
 2008.5532   259.6610     0.0620 
 2008.5560   262.2750     0.0630 
 2008.5587   265.1080     0.0630 
 2008.5614   267.8240     0.0630 
 2008.5642   270.3600     0.0620 
 2008.5669   272.8420     0.0620 
 2008.5697   275.0120     0.0620 
 2008.5724   276.7880     0.0620 
 2008.5751   278.3050     0.0620 
 2008.5779   279.4740     0.0630 
 2008.5806   280.2570     0.0630 
 2008.5833   281.1080     0.0630 
 2008.5861   282.2970     0.0630 
 2008.5888   283.7290     0.0630 
 2008.5916   285.3170     0.0620 
 2008.5943   286.9630     0.0630 
 2008.5970   288.6110     0.0640 
 2008.5998   289.9840     0.0640 
 2008.6025   290.8110     0.0640 
 2008.6052   291.4420     0.0630 
 2008.6080   291.9730     0.0630 
 2008.6107   292.4270     0.0630 
 2008.6135   292.7950     0.0630 
 2008.6162   293.0200     0.0630 
 2008.6189   293.0440     0.0630 
 2008.6217   293.0410     0.0630 
 2008.6244   293.6100     0.0630 
 2008.6272   294.2280     0.0630 
 2008.6299   294.5070     0.0630 
 2008.6326   294.8390     0.0620 
 2008.6354   295.3990     0.0620 
 2008.6381   296.1510     0.0620 
 2008.6408   297.0870     0.0620 
 2008.6436   298.0760     0.0630 
 2008.6463   298.5400     0.0630 
 2008.6491   298.2560     0.0630 
 2008.6518   297.9410     0.0630 
 2008.6545   298.0730     0.0640 
 2008.6573   298.2500     0.0640 
 2008.6600   298.3290     0.0640 
 2008.6627   298.4810     0.0640 
 2008.6655   298.6440     0.0640 
 2008.6682   298.7370     0.0640 
 2008.6710   298.9700     0.0630 
 2008.6737   299.2220     0.0620 
 2008.6764   299.1320     0.0620 
 2008.6792   298.7290     0.0610 
 2008.6819   298.2900     0.0610 
 2008.6846   297.9080     0.0610 
 2008.6874   297.5870     0.0610 
 2008.6901   297.2990     0.0610 
 2008.6929   296.9400     0.0600 
 2008.6956   296.4960     0.0600 
 2008.6983   295.7750     0.0610 
 2008.7011   294.4750     0.0610 
 2008.7038   292.8640     0.0610 
 2008.7066   291.5170     0.0610 
 2008.7093   290.4880     0.0610 
 2008.7120   289.3980     0.0610 
 2008.7148   287.8800     0.0610 
 2008.7175   286.0630     0.0610 
 2008.7202   284.1970     0.0610 
 2008.7230   282.2320     0.0610 
 2008.7257   280.2170     0.0610 
 2008.7285   278.3490     0.0610 
 2008.7312   276.5610     0.0600 
 2008.7339   274.7610     0.0610 
 2008.7367   273.0230     0.0610 
 2008.7394   271.3470     0.0610 
 2008.7421   269.8080     0.0610 
 2008.7449   268.2540     0.0610 
 2008.7476   266.4950     0.0610 
 2008.7504   264.6010     0.0620 
 2008.7531   262.4490     0.0620 
 2008.7558   259.8080     0.0630 
 2008.7586   256.9110     0.0630 
 2008.7613   254.3620     0.0620 
 2008.7640   252.0750     0.0620 
 2008.7668   249.6820     0.0620 
 2008.7695   247.1970     0.0620 
 2008.7723   244.8170     0.0620 
 2008.7750   242.3390     0.0620 
 2008.7777   239.6700     0.0620 
 2008.7805   237.1160     0.0620 
 2008.7832   234.7740     0.0620 
 2008.7860   232.4500     0.0620 
 2008.7887   229.7680     0.0620 
 2008.7914   227.0560     0.0610 
 2008.7942   224.4030     0.0610 
 2008.7969   221.6390     0.0610 
 2008.7996   218.9190     0.0620 
 2008.8024   216.2550     0.0620 
 2008.8051   213.7290     0.0610 
 2008.8079   211.2770     0.0610 
 2008.8106   208.4110     0.0610 
 2008.8133   204.9760     0.0620 
 2008.8161   201.2140     0.0620 
 2008.8188   197.8100     0.0620 
 2008.8215   195.2780     0.0620 
 2008.8243   193.2830     0.0630 
