   DATE        X           sigma  
 2003.2143   399.8200     0.0590 
 2003.2170   403.6210     0.0600 
 2003.2198   406.8430     0.0600 
 2003.2225   409.8200     0.0590 
 2003.2253   412.6480     0.0590 
 2003.2280   415.5580     0.0600 
 2003.2307   418.5050     0.0600 
 2003.2335   421.3580     0.0620 
 2003.2362   424.2350     0.0630 
 2003.2389   427.0890     0.0640 
 2003.2417   430.0720     0.0620 
 2003.2444   433.0590     0.0600 
 2003.2472   435.8690     0.0600 
 2003.2499   438.8160     0.0600 
 2003.2526   441.9510     0.0590 
 2003.2554   444.9130     0.0600 
 2003.2581   447.7560     0.0600 
 2003.2609   450.9560     0.0590 
 2003.2636   454.2480     0.0590 
 2003.2663   457.1880     0.0590 
 2003.2691   459.9380     0.0590 
 2003.2718   462.5820     0.0580 
 2003.2745   465.0700     0.0580 
 2003.2773   467.7200     0.0590 
 2003.2800   470.5170     0.0590 
 2003.2828   473.0830     0.0590 
 2003.2855   475.5160     0.0590 
 2003.2882   477.6420     0.0590 
 2003.2910   479.4650     0.0590 
 2003.2937   481.4180     0.0590 
 2003.2964   483.6100     0.0580 
 2003.2992   485.8840     0.0580 
 2003.3019   487.9920     0.0580 
 2003.3047   489.9260     0.0580 
 2003.3074   491.9780     0.0580 
 2003.3101   493.9590     0.0580 
 2003.3129   495.9940     0.0570 
 2003.3156   498.2120     0.0570 
 2003.3183   500.3840     0.0570 
 2003.3211   502.6440     0.0570 
 2003.3238   504.6880     0.0570 
 2003.3266   506.4320     0.0580 
 2003.3293   508.2210     0.0610 
 2003.3320   510.0820     0.0620 
 2003.3348   511.8140     0.0600 
 2003.3375   513.6510     0.0590 
 2003.3402   515.6370     0.0580 
 2003.3430   517.7570     0.0590 
 2003.3457   519.9280     0.0590 
 2003.3485   521.8050     0.0590 
 2003.3512   523.5470     0.0580 
 2003.3539   525.3070     0.0570 
 2003.3567   526.8370     0.0570 
 2003.3594   528.1460     0.0580 
 2003.3622   529.5270     0.0590 
 2003.3649   530.8340     0.0580 
 2003.3676   532.0840     0.0580 
 2003.3704   533.3540     0.0590 
 2003.3731   534.5400     0.0610 
 2003.3758   535.7230     0.0610 
 2003.3786   536.7460     0.0600 
 2003.3813   537.7250     0.0600 
 2003.3841   538.8370     0.0610 
 2003.3868   539.8970     0.0630 
 2003.3895   540.7480     0.0630 
 2003.3923   541.2090     0.0630 
 2003.3950   541.4570     0.0630 
 2003.3977   541.7660     0.0620 
 2003.4005   542.2430     0.0610 
 2003.4032   542.9490     0.0610 
 2003.4060   543.9130     0.0620 
 2003.4087   544.8620     0.0630 
 2003.4114   545.7750     0.0620 
 2003.4142   546.6370     0.0610 
 2003.4169   547.2800     0.0610 
 2003.4196   547.7730     0.0600 
 2003.4224   547.9980     0.0600 
 2003.4251   548.0820     0.0620 
 2003.4279   548.1120     0.0640 
 2003.4306   548.0710     0.0620 
 2003.4333   548.0820     0.0600 
 2003.4361   548.1430     0.0600 
 2003.4388   548.2830     0.0620 
 2003.4416   548.3260     0.0620 
 2003.4443   547.9890     0.0600 
 2003.4470   547.4830     0.0600 
 2003.4498   546.8900     0.0590 
 2003.4525   546.3670     0.0580 
 2003.4552   545.8200     0.0580 
 2003.4580   545.3030     0.0600 
 2003.4607   545.1020     0.0620 
 2003.4635   544.9230     0.0620 
 2003.4662   544.7830     0.0600 
 2003.4689   544.6730     0.0580 
 2003.4717   544.3030     0.0570 
 2003.4744   543.8360     0.0560 
 2003.4771   543.3100     0.0570 
 2003.4799   542.7260     0.0570 
 2003.4826   542.2350     0.0570 
 2003.4854   541.7070     0.0570 
 2003.4881   541.1840     0.0580 
 2003.4908   540.6090     0.0590 
 2003.4936   540.0640     0.0590 
 2003.4963   539.5280     0.0580 
 2003.4990   538.8210     0.0580 
 2003.5018   537.7270     0.0570 
 2003.5045   536.0970     0.0570 
 2003.5073   534.3190     0.0570 
 2003.5100   532.8170     0.0570 
 2003.5127   531.4270     0.0570 
 2003.5155   529.9830     0.0580 
 2003.5182   528.4310     0.0580 
 2003.5210   526.8870     0.0580 
 2003.5237   525.5240     0.0580 
 2003.5264   524.1800     0.0580 
 2003.5292   522.8790     0.0580 
 2003.5319   521.4380     0.0580 
 2003.5346   519.8900     0.0580 
 2003.5374   518.3690     0.0600 
 2003.5401   516.7770     0.0600 
 2003.5429   514.9260     0.0590 
 2003.5456   512.8600     0.0580 
 2003.5483   510.8400     0.0580 
 2003.5511   508.7850     0.0580 
 2003.5538   506.4990     0.0570 
 2003.5565   504.0640     0.0570 
 2003.5593   501.8300     0.0570 
 2003.5620   499.7490     0.0580 
 2003.5648   497.4510     0.0580 
 2003.5675   494.9680     0.0580 
 2003.5702   492.3120     0.0590 
 2003.5730   489.4580     0.0590 
 2003.5757   486.6570     0.0590 
 2003.5784   484.0910     0.0590 
 2003.5812   481.7960     0.0600 
 2003.5839   479.7160     0.0590 
 2003.5867   477.4540     0.0580 
 2003.5894   474.9920     0.0570 
 2003.5921   472.5570     0.0570 
 2003.5949   469.8180     0.0570 
 2003.5976   466.7940     0.0570 
 2003.6004   463.9020     0.0570 
 2003.6031   461.2900     0.0570 
 2003.6058   459.0370     0.0580 
 2003.6086   456.9560     0.0580 
 2003.6113   454.6920     0.0580 
 2003.6140   452.3280     0.0570 
 2003.6168   449.9620     0.0560 
 2003.6195   447.6380     0.0560 
